SaleId,SaleDate,StoreId,ProductId,Units,RevenueUSD
3394312,2026-03-01,S-BER-01,P-ICE-007,40,140.0
4051509,2026-03-01,S-AMS-01,P-ICE-001,29,145.0
3813903,2026-03-01,S-AMS-01,P-ICE-003,18,90.0
8607966,2026-03-01,S-AMS-01,P-ICE-005,13,65.0
7345333,2026-03-01,S-AMS-01,P-ICE-007,26,91.0
4394845,2026-03-01,S-AMS-01,P-ICE-008,23,80.5
8042991,2026-03-01,S-BRU-01,P-ICE-001,27,135.0
3976650,2026-03-01,S-BRU-01,P-ICE-002,19,114.0
1654924,2026-03-01,S-BRU-01,P-ICE-004,15,90.0
2563468,2026-03-01,S-BRU-01,P-ICE-008,27,94.5
1020136,2026-03-01,S-MIL-01,P-ICE-001,26,130.0
9758448,2026-03-01,S-MIL-01,P-ICE-005,18,90.0
9888846,2026-03-01,S-MIL-01,P-ICE-006,12,216.0
9088689,2026-03-01,S-MIL-01,P-ICE-008,39,136.5
2639417,2026-03-02,S-PAR-01,P-ICE-001,25,125.0
4900918,2026-03-02,S-PAR-01,P-ICE-002,19,114.0
7855954,2026-03-02,S-PAR-01,P-ICE-006,9,162.0
1119354,2026-03-02,S-PAR-01,P-ICE-007,26,91.0
1120696,2026-03-02,S-BER-01,P-ICE-001,19,95.0
6299951,2026-03-02,S-BER-01,P-ICE-002,15,90.0
8148295,2026-03-02,S-BER-01,P-ICE-004,12,72.0
9994347,2026-03-02,S-BER-01,P-ICE-006,7,126.0
5623138,2026-03-02,S-BER-01,P-ICE-007,26,91.0
9094465,2026-03-02,S-AMS-01,P-ICE-003,13,65.0
9116148,2026-03-02,S-AMS-01,P-ICE-005,12,60.0
6777340,2026-03-02,S-AMS-01,P-ICE-007,23,80.5
3316405,2026-03-02,S-AMS-01,P-ICE-008,21,73.5
8492618,2026-03-02,S-BRU-01,P-ICE-002,16,96.0
2682396,2026-03-02,S-BRU-01,P-ICE-004,14,84.0
6678044,2026-03-02,S-BRU-01,P-ICE-005,10,50.0
1873301,2026-03-02,S-BRU-01,P-ICE-008,20,70.0
1088762,2026-03-02,S-MIL-01,P-ICE-001,29,145.0
8913286,2026-03-02,S-MIL-01,P-ICE-003,20,100.0
4720687,2026-03-02,S-MIL-01,P-ICE-006,7,126.0
7447920,2026-03-02,S-MIL-01,P-ICE-008,27,94.5
5806156,2026-03-03,S-PAR-01,P-ICE-002,22,132.0
3940561,2026-03-03,S-PAR-01,P-ICE-003,20,100.0
4384085,2026-03-03,S-PAR-01,P-ICE-006,9,162.0
9565571,2026-03-03,S-BER-01,P-ICE-002,15,90.0
3843451,2026-03-03,S-BER-01,P-ICE-004,13,78.0
1004819,2026-03-03,S-BER-01,P-ICE-006,7,126.0
7701385,2026-03-03,S-AMS-01,P-ICE-001,18,90.0
4360650,2026-03-03,S-AMS-01,P-ICE-003,14,70.0
2151205,2026-03-03,S-AMS-01,P-ICE-005,12,60.0
6840069,2026-03-03,S-AMS-01,P-ICE-008,24,84.0
4796608,2026-03-03,S-BRU-01,P-ICE-001,21,105.0
7777264,2026-03-03,S-BRU-01,P-ICE-002,12,72.0
7830585,2026-03-03,S-BRU-01,P-ICE-004,10,60.0
9441777,2026-03-03,S-BRU-01,P-ICE-005,10,50.0
9611521,2026-03-03,S-BRU-01,P-ICE-008,23,80.5
8428425,2026-03-03,S-MIL-01,P-ICE-005,14,70.0
6698561,2026-03-03,S-MIL-01,P-ICE-008,29,101.5
1458868,2026-03-04,S-PAR-01,P-ICE-002,20,120.0
7420191,2026-03-04,S-PAR-01,P-ICE-003,17,85.0
4857587,2026-03-04,S-PAR-01,P-ICE-006,11,198.0
6923972,2026-03-04,S-PAR-01,P-ICE-007,32,112.0
5418274,2026-03-04,S-BER-01,P-ICE-001,18,90.0
6737688,2026-03-04,S-BER-01,P-ICE-002,15,90.0
8995273,2026-03-04,S-BER-01,P-ICE-004,17,102.0
5514342,2026-03-04,S-BER-01,P-ICE-006,7,126.0
4190481,2026-03-04,S-BER-01,P-ICE-007,31,108.5
5061034,2026-03-04,S-AMS-01,P-ICE-001,18,90.0
5189194,2026-03-04,S-AMS-01,P-ICE-005,10,50.0
2789949,2026-03-04,S-AMS-01,P-ICE-007,24,84.0
9265544,2026-03-04,S-AMS-01,P-ICE-008,18,63.0
1709057,2026-03-04,S-BRU-01,P-ICE-001,20,100.0
6291817,2026-03-04,S-BRU-01,P-ICE-002,13,78.0
5609255,2026-03-04,S-BRU-01,P-ICE-004,14,84.0
9575399,2026-03-04,S-BRU-01,P-ICE-005,12,60.0
3151610,2026-03-04,S-BRU-01,P-ICE-008,17,59.5
9024879,2026-03-04,S-MIL-01,P-ICE-001,27,135.0
3932663,2026-03-04,S-MIL-01,P-ICE-005,13,65.0
9694039,2026-03-04,S-MIL-01,P-ICE-006,7,126.0
1198306,2026-03-04,S-MIL-01,P-ICE-008,28,98.0
2690268,2026-03-05,S-PAR-01,P-ICE-001,25,125.0
5357055,2026-03-05,S-PAR-01,P-ICE-002,22,132.0
5519920,2026-03-05,S-PAR-01,P-ICE-003,17,85.0
7139188,2026-03-05,S-PAR-01,P-ICE-006,10,180.0
8031212,2026-03-05,S-PAR-01,P-ICE-007,32,112.0
7720828,2026-03-05,S-BER-01,P-ICE-001,21,105.0
3200150,2026-03-05,S-BER-01,P-ICE-002,15,90.0
5528994,2026-03-05,S-BER-01,P-ICE-006,9,162.0
7390162,2026-03-05,S-BER-01,P-ICE-007,29,101.5
3509000,2026-03-05,S-AMS-01,P-ICE-001,23,115.0
8071943,2026-03-05,S-AMS-01,P-ICE-003,11,55.0
9673937,2026-03-05,S-AMS-01,P-ICE-005,14,70.0
9164132,2026-03-05,S-AMS-01,P-ICE-007,24,84.0
1800429,2026-03-05,S-AMS-01,P-ICE-008,22,77.0
2007243,2026-03-05,S-BRU-01,P-ICE-001,20,100.0
2615677,2026-03-05,S-BRU-01,P-ICE-002,13,78.0
7055937,2026-03-05,S-BRU-01,P-ICE-004,11,66.0
5323737,2026-03-05,S-BRU-01,P-ICE-005,10,50.0
6890320,2026-03-05,S-BRU-01,P-ICE-008,19,66.5
3928275,2026-03-05,S-MIL-01,P-ICE-005,14,70.0
9563838,2026-03-05,S-MIL-01,P-ICE-008,24,84.0
2315459,2026-03-06,S-PAR-01,P-ICE-001,29,145.0
3430151,2026-03-06,S-PAR-01,P-ICE-002,19,114.0
8076906,2026-03-06,S-PAR-01,P-ICE-006,11,198.0
2196955,2026-03-06,S-PAR-01,P-ICE-007,34,119.0
6259356,2026-03-06,S-BER-01,P-ICE-001,21,105.0
5487442,2026-03-06,S-BER-01,P-ICE-002,16,96.0
8464156,2026-03-06,S-BER-01,P-ICE-004,14,84.0
9739850,2026-03-06,S-BER-01,P-ICE-006,9,162.0
1387572,2026-03-06,S-AMS-01,P-ICE-001,18,90.0
5221936,2026-03-06,S-AMS-01,P-ICE-003,13,65.0
3800292,2026-03-06,S-AMS-01,P-ICE-007,21,73.5
8938740,2026-03-06,S-AMS-01,P-ICE-008,18,63.0
7660764,2026-03-06,S-BRU-01,P-ICE-001,15,75.0
2743629,2026-03-06,S-BRU-01,P-ICE-002,17,102.0
7540534,2026-03-06,S-BRU-01,P-ICE-004,10,60.0
5767670,2026-03-06,S-BRU-01,P-ICE-005,9,45.0
9837269,2026-03-06,S-BRU-01,P-ICE-008,17,59.5
6986802,2026-03-06,S-MIL-01,P-ICE-001,20,100.0
5570355,2026-03-06,S-MIL-01,P-ICE-005,14,70.0
3970181,2026-03-06,S-MIL-01,P-ICE-006,7,126.0
8297709,2026-03-06,S-MIL-01,P-ICE-008,26,91.0
6195254,2026-03-07,S-PAR-01,P-ICE-001,35,175.0
2502467,2026-03-07,S-PAR-01,P-ICE-003,21,105.0
5358838,2026-03-07,S-PAR-01,P-ICE-006,11,198.0
9779789,2026-03-07,S-PAR-01,P-ICE-007,34,119.0
6769431,2026-03-07,S-BER-01,P-ICE-001,32,160.0
9253243,2026-03-07,S-BER-01,P-ICE-002,22,132.0
8221506,2026-03-07,S-BER-01,P-ICE-006,8,144.0
1121097,2026-03-07,S-BER-01,P-ICE-007,37,129.5
8333427,2026-03-07,S-AMS-01,P-ICE-001,22,110.0
7538471,2026-03-07,S-AMS-01,P-ICE-003,16,80.0
2328918,2026-03-07,S-AMS-01,P-ICE-005,13,65.0
5561139,2026-03-07,S-AMS-01,P-ICE-007,29,101.5
5510085,2026-03-07,S-AMS-01,P-ICE-008,30,105.0
4060284,2026-03-07,S-BRU-01,P-ICE-001,26,130.0
8639388,2026-03-07,S-BRU-01,P-ICE-002,15,90.0
9254323,2026-03-07,S-BRU-01,P-ICE-004,13,78.0
1832687,2026-03-07,S-BRU-01,P-ICE-005,10,50.0
5733096,2026-03-07,S-MIL-01,P-ICE-001,37,185.0
1137641,2026-03-07,S-MIL-01,P-ICE-003,24,120.0
9280890,2026-03-07,S-MIL-01,P-ICE-005,15,75.0
9361693,2026-03-07,S-MIL-01,P-ICE-006,10,180.0
6540652,2026-03-08,S-PAR-01,P-ICE-001,37,185.0
3450947,2026-03-08,S-PAR-01,P-ICE-002,29,174.0
2197636,2026-03-08,S-PAR-01,P-ICE-003,26,130.0
5195637,2026-03-08,S-PAR-01,P-ICE-006,10,180.0
3046175,2026-03-08,S-PAR-01,P-ICE-007,48,168.0
8431651,2026-03-08,S-BER-01,P-ICE-002,21,126.0
4341683,2026-03-08,S-BER-01,P-ICE-004,22,132.0
9743263,2026-03-08,S-BER-01,P-ICE-006,11,198.0
7528399,2026-03-08,S-BER-01,P-ICE-007,31,108.5
6420100,2026-03-08,S-AMS-01,P-ICE-001,24,120.0
9739692,2026-03-08,S-AMS-01,P-ICE-003,20,100.0
6013251,2026-03-08,S-AMS-01,P-ICE-005,14,70.0
4653880,2026-03-08,S-AMS-01,P-ICE-007,37,129.5
1252794,2026-03-08,S-BRU-01,P-ICE-001,22,110.0
3007387,2026-03-08,S-BRU-01,P-ICE-002,16,96.0
1704531,2026-03-08,S-BRU-01,P-ICE-004,13,78.0
3600333,2026-03-08,S-BRU-01,P-ICE-005,14,70.0
3645741,2026-03-08,S-BRU-01,P-ICE-008,21,73.5
6677780,2026-03-08,S-MIL-01,P-ICE-001,33,165.0
3582322,2026-03-08,S-MIL-01,P-ICE-006,9,162.0
3111034,2026-03-08,S-MIL-01,P-ICE-008,37,129.5
6827024,2026-03-09,S-PAR-01,P-ICE-001,25,125.0
4237420,2026-03-09,S-PAR-01,P-ICE-002,20,120.0
3260430,2026-03-09,S-PAR-01,P-ICE-003,18,90.0
8340032,2026-03-09,S-PAR-01,P-ICE-006,7,126.0
9222379,2026-03-09,S-PAR-01,P-ICE-007,34,119.0
6832845,2026-03-09,S-BER-01,P-ICE-001,20,100.0
3690116,2026-03-09,S-BER-01,P-ICE-002,17,102.0
5960564,2026-03-09,S-BER-01,P-ICE-004,12,72.0
8618181,2026-03-09,S-BER-01,P-ICE-006,8,144.0
7359295,2026-03-09,S-BER-01,P-ICE-007,30,105.0
7108168,2026-03-09,S-AMS-01,P-ICE-001,24,120.0
2062698,2026-03-09,S-AMS-01,P-ICE-003,13,65.0
7501017,2026-03-09,S-AMS-01,P-ICE-005,12,60.0
3585897,2026-03-09,S-AMS-01,P-ICE-007,28,98.0
6402667,2026-03-09,S-AMS-01,P-ICE-008,20,70.0
2118702,2026-03-09,S-BRU-01,P-ICE-001,19,95.0
3997061,2026-03-09,S-BRU-01,P-ICE-002,17,102.0
2656810,2026-03-09,S-BRU-01,P-ICE-005,10,50.0
7519606,2026-03-09,S-BRU-01,P-ICE-008,21,73.5
5293936,2026-03-09,S-MIL-01,P-ICE-001,25,125.0
2189067,2026-03-09,S-MIL-01,P-ICE-003,15,75.0
9244416,2026-03-09,S-MIL-01,P-ICE-005,16,80.0
2018380,2026-03-09,S-MIL-01,P-ICE-008,26,91.0
7978536,2026-03-10,S-PAR-01,P-ICE-001,29,145.0
1978112,2026-03-10,S-PAR-01,P-ICE-002,23,138.0
1682046,2026-03-10,S-PAR-01,P-ICE-003,17,85.0
2307538,2026-03-10,S-PAR-01,P-ICE-006,11,198.0
9919792,2026-03-10,S-BER-01,P-ICE-002,19,114.0
5173551,2026-03-10,S-BER-01,P-ICE-004,13,78.0
7965641,2026-03-10,S-BER-01,P-ICE-006,9,162.0
7005628,2026-03-10,S-BER-01,P-ICE-007,31,108.5
8165129,2026-03-10,S-AMS-01,P-ICE-001,22,110.0
7737011,2026-03-10,S-AMS-01,P-ICE-005,10,50.0
9957363,2026-03-10,S-AMS-01,P-ICE-007,27,94.5
6287423,2026-03-10,S-BRU-01,P-ICE-001,17,85.0
7236418,2026-03-10,S-BRU-01,P-ICE-002,17,102.0
6426605,2026-03-10,S-BRU-01,P-ICE-004,12,72.0
4589118,2026-03-10,S-BRU-01,P-ICE-005,11,55.0
5262908,2026-03-10,S-BRU-01,P-ICE-008,20,70.0
7662074,2026-03-10,S-MIL-01,P-ICE-001,24,120.0
5772818,2026-03-10,S-MIL-01,P-ICE-003,14,70.0
6064062,2026-03-10,S-MIL-01,P-ICE-005,14,70.0
4604128,2026-03-10,S-MIL-01,P-ICE-006,10,180.0
5629792,2026-03-11,S-PAR-01,P-ICE-001,30,150.0
3595683,2026-03-11,S-PAR-01,P-ICE-003,20,100.0
3619042,2026-03-11,S-PAR-01,P-ICE-006,9,162.0
5191903,2026-03-11,S-PAR-01,P-ICE-007,32,112.0
2541912,2026-03-11,S-BER-01,P-ICE-001,26,130.0
4647992,2026-03-11,S-BER-01,P-ICE-002,18,108.0
9095563,2026-03-11,S-BER-01,P-ICE-004,16,96.0
2599943,2026-03-11,S-BER-01,P-ICE-006,9,162.0
7401281,2026-03-11,S-BER-01,P-ICE-007,26,91.0
6610127,2026-03-11,S-AMS-01,P-ICE-001,17,85.0
7988074,2026-03-11,S-AMS-01,P-ICE-003,16,80.0
1191837,2026-03-11,S-AMS-01,P-ICE-007,29,101.5
1908116,2026-03-11,S-AMS-01,P-ICE-008,23,80.5
3509536,2026-03-11,S-BRU-01,P-ICE-001,15,75.0
3570227,2026-03-11,S-BRU-01,P-ICE-002,16,96.0
7591477,2026-03-11,S-BRU-01,P-ICE-004,13,78.0
2511341,2026-03-11,S-BRU-01,P-ICE-008,20,70.0
7615632,2026-03-11,S-MIL-01,P-ICE-001,23,115.0
8983516,2026-03-11,S-MIL-01,P-ICE-003,16,80.0
7697318,2026-03-11,S-MIL-01,P-ICE-005,11,55.0
8289551,2026-03-11,S-MIL-01,P-ICE-006,8,144.0
3262755,2026-03-11,S-MIL-01,P-ICE-008,23,80.5
7632348,2026-03-12,S-PAR-01,P-ICE-001,24,120.0
9795418,2026-03-12,S-PAR-01,P-ICE-002,18,108.0
8215305,2026-03-12,S-PAR-01,P-ICE-003,16,80.0
2503148,2026-03-12,S-PAR-01,P-ICE-006,11,198.0
7128174,2026-03-12,S-PAR-01,P-ICE-007,33,115.5
1406123,2026-03-12,S-BER-01,P-ICE-001,21,105.0
6867267,2026-03-12,S-BER-01,P-ICE-002,15,90.0
8419054,2026-03-12,S-BER-01,P-ICE-004,17,102.0
4917305,2026-03-12,S-BER-01,P-ICE-006,8,144.0
2439727,2026-03-12,S-BER-01,P-ICE-007,27,94.5
3477610,2026-03-12,S-AMS-01,P-ICE-001,17,85.0
2866934,2026-03-12,S-AMS-01,P-ICE-005,9,45.0
6567967,2026-03-12,S-AMS-01,P-ICE-007,26,91.0
4419219,2026-03-12,S-AMS-01,P-ICE-008,22,77.0
9103837,2026-03-12,S-BRU-01,P-ICE-001,20,100.0
1308508,2026-03-12,S-BRU-01,P-ICE-002,17,102.0
9838222,2026-03-12,S-BRU-01,P-ICE-004,14,84.0
5764956,2026-03-12,S-BRU-01,P-ICE-005,9,45.0
5551347,2026-03-12,S-BRU-01,P-ICE-008,21,73.5
1139824,2026-03-12,S-MIL-01,P-ICE-001,26,130.0
7043474,2026-03-12,S-MIL-01,P-ICE-003,19,95.0
7484783,2026-03-12,S-MIL-01,P-ICE-006,10,180.0
2671072,2026-03-12,S-MIL-01,P-ICE-008,25,87.5
2476741,2026-03-13,S-PAR-01,P-ICE-002,22,132.0
8683734,2026-03-13,S-PAR-01,P-ICE-003,19,95.0
1666934,2026-03-13,S-PAR-01,P-ICE-006,10,180.0
6596369,2026-03-13,S-PAR-01,P-ICE-007,34,119.0
1308234,2026-03-13,S-BER-01,P-ICE-001,25,125.0
6072192,2026-03-13,S-BER-01,P-ICE-002,17,102.0
9409604,2026-03-13,S-BER-01,P-ICE-004,17,102.0
5323142,2026-03-13,S-BER-01,P-ICE-006,6,108.0
5700872,2026-03-13,S-AMS-01,P-ICE-003,12,60.0
7590872,2026-03-13,S-AMS-01,P-ICE-005,11,55.0
7412371,2026-03-13,S-AMS-01,P-ICE-007,22,77.0
4815608,2026-03-13,S-AMS-01,P-ICE-008,24,84.0
8154895,2026-03-13,S-BRU-01,P-ICE-001,19,95.0
4468811,2026-03-13,S-BRU-01,P-ICE-005,11,55.0
4394202,2026-03-13,S-BRU-01,P-ICE-008,21,73.5
9787997,2026-03-13,S-MIL-01,P-ICE-003,19,95.0
3435253,2026-03-13,S-MIL-01,P-ICE-006,10,180.0
3651604,2026-03-13,S-MIL-01,P-ICE-008,27,94.5
2986209,2026-03-14,S-PAR-01,P-ICE-001,35,175.0
3441467,2026-03-14,S-PAR-01,P-ICE-002,30,180.0
7946441,2026-03-14,S-PAR-01,P-ICE-003,27,135.0
5593537,2026-03-14,S-PAR-01,P-ICE-007,47,164.5
3206973,2026-03-14,S-BER-01,P-ICE-001,25,125.0
5477211,2026-03-14,S-BER-01,P-ICE-002,25,150.0
4895376,2026-03-14,S-BER-01,P-ICE-004,19,114.0
2333376,2026-03-14,S-BER-01,P-ICE-006,8,144.0
9427608,2026-03-14,S-BER-01,P-ICE-007,36,126.0
7273997,2026-03-14,S-AMS-01,P-ICE-001,26,130.0
8949832,2026-03-14,S-AMS-01,P-ICE-003,18,90.0
1540722,2026-03-14,S-AMS-01,P-ICE-005,13,65.0
5527477,2026-03-14,S-AMS-01,P-ICE-007,39,136.5
4402982,2026-03-14,S-BRU-01,P-ICE-001,25,125.0
8369982,2026-03-14,S-BRU-01,P-ICE-002,15,90.0
8676330,2026-03-14,S-BRU-01,P-ICE-005,12,60.0
7381619,2026-03-14,S-MIL-01,P-ICE-001,35,175.0
9995261,2026-03-14,S-MIL-01,P-ICE-003,21,105.0
1646123,2026-03-14,S-MIL-01,P-ICE-005,20,100.0
1711620,2026-03-14,S-MIL-01,P-ICE-006,11,198.0
1658532,2026-03-15,S-PAR-01,P-ICE-001,34,170.0
1827040,2026-03-15,S-PAR-01,P-ICE-002,27,162.0
6109570,2026-03-15,S-PAR-01,P-ICE-003,24,120.0
3793181,2026-03-15,S-PAR-01,P-ICE-006,11,198.0
1915141,2026-03-15,S-PAR-01,P-ICE-007,45,157.5
8777564,2026-03-15,S-BER-01,P-ICE-001,33,165.0
9399643,2026-03-15,S-BER-01,P-ICE-002,22,132.0
3270069,2026-03-15,S-BER-01,P-ICE-004,20,120.0
1417955,2026-03-15,S-BER-01,P-ICE-006,9,162.0
4387856,2026-03-15,S-BER-01,P-ICE-007,37,129.5
3751363,2026-03-15,S-AMS-01,P-ICE-003,17,85.0
2915369,2026-03-15,S-AMS-01,P-ICE-005,12,60.0
2431206,2026-03-15,S-AMS-01,P-ICE-007,34,119.0
9584338,2026-03-15,S-AMS-01,P-ICE-008,27,94.5
7385526,2026-03-15,S-BRU-01,P-ICE-001,20,100.0
6623607,2026-03-15,S-BRU-01,P-ICE-002,16,96.0
3518087,2026-03-15,S-BRU-01,P-ICE-004,16,96.0
1860847,2026-03-15,S-BRU-01,P-ICE-005,11,55.0
8486970,2026-03-15,S-BRU-01,P-ICE-008,23,80.5
3207395,2026-03-15,S-MIL-01,P-ICE-001,27,135.0
1204812,2026-03-15,S-MIL-01,P-ICE-005,20,100.0
1096478,2026-03-15,S-MIL-01,P-ICE-006,12,216.0
4638539,2026-03-15,S-MIL-01,P-ICE-008,33,115.5
7881198,2026-03-16,S-PAR-01,P-ICE-001,27,135.0
1110277,2026-03-16,S-PAR-01,P-ICE-002,22,132.0
4483580,2026-03-16,S-PAR-01,P-ICE-003,20,100.0
6855581,2026-03-16,S-PAR-01,P-ICE-006,8,144.0
6007018,2026-03-16,S-PAR-01,P-ICE-007,39,136.5
2826831,2026-03-16,S-BER-01,P-ICE-001,19,95.0
5771113,2026-03-16,S-BER-01,P-ICE-002,16,96.0
3976601,2026-03-16,S-BER-01,P-ICE-004,16,96.0
1601296,2026-03-16,S-BER-01,P-ICE-007,27,94.5
7183568,2026-03-16,S-AMS-01,P-ICE-001,19,95.0
2089275,2026-03-16,S-AMS-01,P-ICE-005,13,65.0
5603979,2026-03-16,S-AMS-01,P-ICE-007,22,77.0
4520621,2026-03-16,S-AMS-01,P-ICE-008,21,73.5
2833787,2026-03-16,S-BRU-01,P-ICE-001,19,95.0
9874251,2026-03-16,S-BRU-01,P-ICE-002,17,102.0
5818203,2026-03-16,S-BRU-01,P-ICE-005,11,55.0
5356372,2026-03-16,S-BRU-01,P-ICE-008,23,80.5
6936673,2026-03-16,S-MIL-01,P-ICE-001,30,150.0
9350710,2026-03-16,S-MIL-01,P-ICE-005,14,70.0
4904421,2026-03-16,S-MIL-01,P-ICE-006,7,126.0
1026523,2026-03-16,S-MIL-01,P-ICE-008,32,112.0
2978465,2026-03-17,S-PAR-01,P-ICE-001,27,135.0
7956372,2026-03-17,S-PAR-01,P-ICE-002,19,114.0
4562439,2026-03-17,S-PAR-01,P-ICE-003,18,90.0
5724912,2026-03-17,S-PAR-01,P-ICE-006,8,144.0
6037929,2026-03-17,S-PAR-01,P-ICE-007,28,98.0
1102865,2026-03-17,S-BER-01,P-ICE-001,21,105.0
7644605,2026-03-17,S-BER-01,P-ICE-002,17,102.0
1488508,2026-03-17,S-BER-01,P-ICE-004,15,90.0
6669639,2026-03-17,S-BER-01,P-ICE-006,7,126.0
1596568,2026-03-17,S-AMS-01,P-ICE-001,21,105.0
8727886,2026-03-17,S-AMS-01,P-ICE-003,15,75.0
7944979,2026-03-17,S-AMS-01,P-ICE-007,24,84.0
6293259,2026-03-17,S-BRU-01,P-ICE-001,19,95.0
6565326,2026-03-17,S-BRU-01,P-ICE-002,12,72.0
6932348,2026-03-17,S-BRU-01,P-ICE-004,14,84.0
1522998,2026-03-17,S-BRU-01,P-ICE-005,9,45.0
9963616,2026-03-17,S-BRU-01,P-ICE-008,19,66.5
7535837,2026-03-17,S-MIL-01,P-ICE-001,26,130.0
6172103,2026-03-17,S-MIL-01,P-ICE-003,15,75.0
1530633,2026-03-17,S-MIL-01,P-ICE-005,13,65.0
4986975,2026-03-17,S-MIL-01,P-ICE-006,7,126.0
6077267,2026-03-17,S-MIL-01,P-ICE-008,30,105.0
2882928,2026-03-18,S-PAR-01,P-ICE-001,25,125.0
4390648,2026-03-18,S-PAR-01,P-ICE-002,17,102.0
9097744,2026-03-18,S-PAR-01,P-ICE-006,8,144.0
9111313,2026-03-18,S-BER-01,P-ICE-001,21,105.0
6491819,2026-03-18,S-BER-01,P-ICE-002,18,108.0
9659503,2026-03-18,S-BER-01,P-ICE-004,17,102.0
1613249,2026-03-18,S-BER-01,P-ICE-006,7,126.0
9763492,2026-03-18,S-BER-01,P-ICE-007,31,108.5
1738700,2026-03-18,S-AMS-01,P-ICE-001,19,95.0
2460891,2026-03-18,S-AMS-01,P-ICE-003,15,75.0
2729778,2026-03-18,S-AMS-01,P-ICE-005,14,70.0
6242557,2026-03-18,S-AMS-01,P-ICE-007,28,98.0
4520626,2026-03-18,S-AMS-01,P-ICE-008,25,87.5
5641409,2026-03-18,S-BRU-01,P-ICE-001,16,80.0
2973853,2026-03-18,S-BRU-01,P-ICE-002,16,96.0
2920326,2026-03-18,S-BRU-01,P-ICE-004,10,60.0
9624506,2026-03-18,S-BRU-01,P-ICE-005,11,55.0
6343290,2026-03-18,S-BRU-01,P-ICE-008,20,70.0
5752443,2026-03-18,S-MIL-01,P-ICE-001,30,150.0
6224048,2026-03-18,S-MIL-01,P-ICE-003,15,75.0
8443172,2026-03-18,S-MIL-01,P-ICE-005,13,65.0
1846511,2026-03-18,S-MIL-01,P-ICE-006,7,126.0
8154907,2026-03-18,S-MIL-01,P-ICE-008,22,77.0
8479891,2026-03-19,S-PAR-01,P-ICE-001,30,150.0
4324357,2026-03-19,S-PAR-01,P-ICE-002,20,120.0
9950391,2026-03-19,S-PAR-01,P-ICE-003,21,105.0
8813071,2026-03-19,S-PAR-01,P-ICE-006,11,198.0
8856366,2026-03-19,S-PAR-01,P-ICE-007,29,101.5
8808058,2026-03-19,S-BER-01,P-ICE-001,21,105.0
3411249,2026-03-19,S-BER-01,P-ICE-002,21,126.0
7577959,2026-03-19,S-BER-01,P-ICE-006,9,162.0
6541983,2026-03-19,S-BER-01,P-ICE-007,34,119.0
8604827,2026-03-19,S-AMS-01,P-ICE-001,24,120.0
2893930,2026-03-19,S-AMS-01,P-ICE-003,12,60.0
3865574,2026-03-19,S-AMS-01,P-ICE-005,12,60.0
3137316,2026-03-19,S-AMS-01,P-ICE-007,25,87.5
2794848,2026-03-19,S-AMS-01,P-ICE-008,22,77.0
6068701,2026-03-19,S-BRU-01,P-ICE-001,20,100.0
7936404,2026-03-19,S-BRU-01,P-ICE-002,14,84.0
3667917,2026-03-19,S-BRU-01,P-ICE-004,11,66.0
8233471,2026-03-19,S-BRU-01,P-ICE-008,19,66.5
6741177,2026-03-19,S-MIL-01,P-ICE-001,24,120.0
2306851,2026-03-19,S-MIL-01,P-ICE-003,16,80.0
9164301,2026-03-19,S-MIL-01,P-ICE-005,15,75.0
6458938,2026-03-19,S-MIL-01,P-ICE-006,9,162.0
3955709,2026-03-19,S-MIL-01,P-ICE-008,31,108.5
2824432,2026-03-20,S-PAR-01,P-ICE-001,26,130.0
7357071,2026-03-20,S-PAR-01,P-ICE-002,22,132.0
2031500,2026-03-20,S-PAR-01,P-ICE-003,21,105.0
1003092,2026-03-20,S-PAR-01,P-ICE-006,11,198.0
8599649,2026-03-20,S-PAR-01,P-ICE-007,37,129.5
8502096,2026-03-20,S-BER-01,P-ICE-001,22,110.0
6311628,2026-03-20,S-BER-01,P-ICE-002,19,114.0
6109503,2026-03-20,S-BER-01,P-ICE-004,16,96.0
2497994,2026-03-20,S-AMS-01,P-ICE-001,24,120.0
9563491,2026-03-20,S-AMS-01,P-ICE-003,15,75.0
5935599,2026-03-20,S-AMS-01,P-ICE-005,10,50.0
1891328,2026-03-20,S-AMS-01,P-ICE-007,31,108.5
7027124,2026-03-20,S-AMS-01,P-ICE-008,23,80.5
1523193,2026-03-20,S-BRU-01,P-ICE-001,17,85.0
7614724,2026-03-20,S-BRU-01,P-ICE-002,16,96.0
7812097,2026-03-20,S-BRU-01,P-ICE-004,13,78.0
3909338,2026-03-20,S-BRU-01,P-ICE-005,11,55.0
7452434,2026-03-20,S-BRU-01,P-ICE-008,18,63.0
8000050,2026-03-20,S-MIL-01,P-ICE-001,24,120.0
3106365,2026-03-20,S-MIL-01,P-ICE-003,22,110.0
1263533,2026-03-20,S-MIL-01,P-ICE-005,12,60.0
8327199,2026-03-20,S-MIL-01,P-ICE-006,10,180.0
7976896,2026-03-21,S-PAR-01,P-ICE-001,29,145.0
4016499,2026-03-21,S-PAR-01,P-ICE-006,14,252.0
8550515,2026-03-21,S-PAR-01,P-ICE-007,42,147.0
8126489,2026-03-21,S-BER-01,P-ICE-001,26,130.0
4972005,2026-03-21,S-BER-01,P-ICE-002,23,138.0
7156735,2026-03-21,S-BER-01,P-ICE-004,17,102.0
9107893,2026-03-21,S-BER-01,P-ICE-006,8,144.0
